 ,Char. Length,Eucl. Length,File Name
219,46.6569,45.1774,Mat1-TUK-3lay-190424_10kx_05_S1_Intersections2.csv
220,46.2132,42.7200,Mat1-TUK-3lay-190424_10kx_05_S1_Intersections2.csv
221,34.4142,34.0147,Mat1-TUK-3lay-190424_10kx_05_S1_Intersections2.csv
222,34.2132,31.7648,Mat1-TUK-3lay-190424_10kx_05_S1_Intersections2.csv
223,33.6274,31.3847,Mat1-TUK-3lay-190424_10kx_05_S1_Intersections2.csv
224,33.3137,31.0483,Mat1-TUK-3lay-190424_10kx_05_S1_Intersections2.csv
225,30.2426,29.1548,Mat1-TUK-3lay-190424_10kx_05_S1_Intersections2.csv
226,28.4142,28.0179,Mat1-TUK-3lay-190424_10kx_05_S1_Intersections2.csv
227,23.7990,22.8035,Mat1-TUK-3lay-190424_10kx_05_S1_Intersections2.csv
228,20.3137,18.7883,Mat1-TUK-3lay-190424_10kx_05_S1_Intersections2.csv
229,18.1421,17.2047,Mat1-TUK-3lay-190424_10kx_05_S1_Intersections2.csv
230,17.8995,15.8114,Mat1-TUK-3lay-190424_10kx_05_S1_Intersections2.csv
231,15.1421,14.8661,Mat1-TUK-3lay-190424_10kx_05_S1_Intersections2.csv
232,12.8284,12.1655,Mat1-TUK-3lay-190424_10kx_05_S1_Intersections2.csv
233,10.6569,9.8489,Mat1-TUK-3lay-190424_10kx_05_S1_Intersections2.csv
234,10.2426,9.4868,Mat1-TUK-3lay-190424_10kx_05_S1_Intersections2.csv
235,10.0711,9.4340,Mat1-TUK-3lay-190424_10kx_05_S1_Intersections2.csv
236,8.6569,8.0623,Mat1-TUK-3lay-190424_10kx_05_S1_Intersections2.csv
237,6.2426,5.8310,Mat1-TUK-3lay-190424_10kx_05_S1_Intersections2.csv
238,249.0488,231.3547,Mat1-TUK-3lay-190424_10kx_05_S1_Intersections2.csv
239,161.3087,148.4486,Mat1-TUK-3lay-190424_10kx_05_S1_Intersections2.csv
240,207.7351,192.4084,Mat1-TUK-3lay-190424_10kx_05_S1_Intersections2.csv
241,32.5563,27.5862,Mat1-TUK-3lay-190424_10kx_05_S1_Intersections2.csv
242,306.2498,267.9776,test_10k_S1_Intersections2.csv
243,300.6640,187.9495,test_10k_S1_Intersections2.csv
244,258.9828,241.4063,test_10k_S1_Intersections2.csv
245,222.6762,212.3629,test_10k_S1_Intersections2.csv
246,213.9828,198.1161,test_10k_S1_Intersections2.csv
247,206.5929,167.4873,test_10k_S1_Intersections2.csv
248,206.4386,139.1869,test_10k_S1_Intersections2.csv
249,196.3381,173.1849,test_10k_S1_Intersections2.csv
250,192.4802,149.6830,test_10k_S1_Intersections2.csv
251,190.5807,175.0457,test_10k_S1_Intersections2.csv
252,180.4680,163.1931,test_10k_S1_Intersections2.csv
253,174.7939,160.8975,test_10k_S1_Intersections2.csv
254,168.3087,155.0806,test_10k_S1_Intersections2.csv
255,166.8234,154.7676,test_10k_S1_Intersections2.csv
256,166.1960,153.5741,test_10k_S1_Intersections2.csv
257,164.9949,145.8355,test_10k_S1_Intersections2.csv
258,162.9706,158.2024,test_10k_S1_Intersections2.csv
259,159.8528,135.0592,test_10k_S1_Intersections2.csv
260,157.8112,145.7978,test_10k_S1_Intersections2.csv
261,157.1371,144.8102,test_10k_S1_Intersections2.csv
262,153.7229,143.9514,test_10k_S1_Intersections2.csv
263,153.5980,144.7342,test_10k_S1_Intersections2.csv
264,152.7107,141.1524,test_10k_S1_Intersections2.csv
265,146.4264,137.3172,test_10k_S1_Intersections2.csv
266,145.4508,139.3162,test_10k_S1_Intersections2.csv
267,145.3797,137.7679,test_10k_S1_Intersections2.csv
268,143.7523,130.8014,test_10k_S1_Intersections2.csv
269,140.5097,115.1173,test_10k_S1_Intersections2.csv
270,140.4092,131.7649,test_10k_S1_Intersections2.csv
271,136.1838,126.1507,test_10k_S1_Intersections2.csv
272,135.3259,120.2040,test_10k_S1_Intersections2.csv
273,134.9533,120.1083,test_10k_S1_Intersections2.csv
274,127.3675,112.9292,test_10k_S1_Intersections2.csv
275,121.9828,111.6154,test_10k_S1_Intersections2.csv
276,119.9533,108.0046,test_10k_S1_Intersections2.csv
277,119.1960,106.4519,test_10k_S1_Intersections2.csv
278,117.6102,109.2932,test_10k_S1_Intersections2.csv
279,115.8234,86.2090,test_10k_S1_Intersections2.csv
280,111.4680,103.3102,test_10k_S1_Intersections2.csv
281,110.5391,101.2571,test_10k_S1_Intersections2.csv
282,106.8823,94.3663,test_10k_S1_Intersections2.csv
283,105.7401,97.6934,test_10k_S1_Intersections2.csv
284,105.0955,100.6578,test_10k_S1_Intersections2.csv
285,104.4680,97.1288,test_10k_S1_Intersections2.csv
286,103.8528,88.1192,test_10k_S1_Intersections2.csv
287,103.7401,95.0789,test_10k_S1_Intersections2.csv
288,102.9828,93.9415,test_10k_S1_Intersections2.csv
289,101.3259,93.6216,test_10k_S1_Intersections2.csv
290,99.6690,92.1141,test_10k_S1_Intersections2.csv
291,99.5391,93.7443,test_10k_S1_Intersections2.csv
292,98.7990,93.7710,test_10k_S1_Intersections2.csv
293,96.8112,87.1321,test_10k_S1_Intersections2.csv
294,96.0955,94.0479,test_10k_S1_Intersections2.csv
295,93.4142,93.0054,test_10k_S1_Intersections2.csv
296,93.3675,88.7299,test_10k_S1_Intersections2.csv
297,87.3675,84.1724,test_10k_S1_Intersections2.csv
298,84.6985,78.8480,test_10k_S1_Intersections2.csv
299,71.2426,70.0643,test_10k_S1_Intersections2.csv
300,70.4264,62.4820,test_10k_S1_Intersections2.csv
301,69.3970,66.8431,test_10k_S1_Intersections2.csv
302,69.2426,68.0074,test_10k_S1_Intersections2.csv
303,68.2843,59.9333,test_10k_S1_Intersections2.csv
304,65.5980,60.8276,test_10k_S1_Intersections2.csv
305,64.7990,58.4209,test_10k_S1_Intersections2.csv
306,64.3137,61.2944,test_10k_S1_Intersections2.csv
307,63.3137,60.5310,test_10k_S1_Intersections2.csv
308,62.7401,60.1415,test_10k_S1_Intersections2.csv
309,61.0416,56.0446,test_10k_S1_Intersections2.csv
310,60.1127,55.5428,test_10k_S1_Intersections2.csv
311,60.0833,56.7274,test_10k_S1_Intersections2.csv
312,57.4142,57.0088,test_10k_S1_Intersections2.csv
313,55.4142,55.0091,test_10k_S1_Intersections2.csv
314,54.0833,52.4023,test_10k_S1_Intersections2.csv
315,53.8701,49.7695,test_10k_S1_Intersections2.csv
316,53.1127,47.8539,test_10k_S1_Intersections2.csv
317,51.1838,47.1699,test_10k_S1_Intersections2.csv
318,50.5269,47.0106,test_10k_S1_Intersections2.csv
319,50.2132,46.4866,test_10k_S1_Intersections2.csv
320,49.5563,46.3249,test_10k_S1_Intersections2.csv
321,48.4264,46.8615,test_10k_S1_Intersections2.csv
322,48.2426,47.0106,test_10k_S1_Intersections2.csv
323,48.2426,47.0956,test_10k_S1_Intersections2.csv
324,47.5269,43.6005,test_10k_S1_Intersections2.csv
325,46.4142,46.0109,test_10k_S1_Intersections2.csv
326,44.2132,40.8534,test_10k_S1_Intersections2.csv
327,42.2132,39.0000,test_10k_S1_Intersections2.csv
328,39.7990,18.0000,test_10k_S1_Intersections2.csv
329,38.9706,36.0555,test_10k_S1_Intersections2.csv
330,38.9706,36.0555,test_10k_S1_Intersections2.csv
331,36.4142,36.0139,test_10k_S1_Intersections2.csv
332,31.7990,27.7849,test_10k_S1_Intersections2.csv
333,30.5563,28.2312,test_10k_S1_Intersections2.csv
334,29.2132,27.0185,test_10k_S1_Intersections2.csv
335,28.4558,27.6586,test_10k_S1_Intersections2.csv
336,27.2132,25.6125,test_10k_S1_Intersections2.csv
337,26.9706,24.4131,test_10k_S1_Intersections2.csv
